ts_utc,mark_price,index_price,basis_pct
2025-09-23T14:47:59Z,0.4355,0.43567653,-0.04051859300293614
2025-09-23T14:48:59Z,0.4353,0.43552251,-0.05109035581191135
2025-09-23T14:49:59Z,0.43519283,0.43558683,-0.09045268884736446
2025-09-23T14:50:59Z,0.4346,0.4348323,-0.05342289429741687
2025-09-23T14:51:59Z,0.4347,0.43488982,-0.04364783705445019
2025-09-23T14:52:59Z,0.4347,0.43489069,-0.043847800006946436
2025-09-23T14:53:59Z,0.4347,0.43482602,-0.028981706292552367
2025-09-23T14:54:59Z,0.4353,0.43536406,-0.0147141222451741
2025-09-23T14:55:59Z,0.43563657,0.43570347,-0.015354479504137153
2025-09-23T14:56:59Z,0.4354,0.43551194,-0.02570308405320798
2025-09-23T14:57:59Z,0.4347,0.43493146,-0.053217580535569464
2025-09-23T14:58:59Z,0.4347,0.43479658,-0.022212686217548683
2025-09-23T14:59:59Z,0.4344,0.43463786,-0.05472601949585432
2025-09-23T15:00:59Z,0.4334,0.4337087,-0.0711768059990514
2025-09-23T15:01:59Z,0.43298723,0.43300341,-0.0037366911267433522
2025-09-23T15:02:59Z,0.4325863,0.43291056,-0.07490230776537876
2025-09-23T15:03:59Z,0.432,0.4322082,-0.048171228588445025
2025-09-23T15:04:59Z,0.4333,0.43334943,-0.011406499369337464
2025-09-23T15:05:59Z,0.4342,0.43425905,-0.013597874356330308
2025-09-23T15:06:59Z,0.4343,0.43434123,-0.00949253654781712
2025-09-23T15:07:59Z,0.43416291,0.43429933,-0.031411515186996475
2025-09-23T15:08:59Z,0.4341,0.43414774,-0.010996256712059171
2025-09-23T15:09:59Z,0.43518404,0.4351918,-0.001783121832721335
2025-09-23T15:10:59Z,0.43572741,0.43586213,-0.03090885643127761
2025-09-23T15:11:59Z,0.43652495,0.43660791,-0.019001030008813924
2025-09-23T15:12:59Z,0.43743756,0.43755208,-0.026172884379849215
2025-09-23T15:13:59Z,0.4376734,0.43773626,-0.014360245139388716
2025-09-23T15:14:59Z,0.43715244,0.43728653,-0.030664104837629935
2025-09-23T15:15:59Z,0.4374,0.43748183,-0.01870477683610927
2025-09-23T15:16:59Z,0.4372,0.43728957,-0.02048299482653171
2025-09-23T15:17:59Z,0.4371,0.43728098,-0.04138757647313973
2025-09-23T15:18:59Z,0.4372,0.43724454,-0.010186519424582041
2025-09-23T15:19:59Z,0.4369,0.43700867,-0.024866783535437698
2025-09-23T15:20:59Z,0.4363,0.43660416,-0.06966493402169593
2025-09-23T15:21:59Z,0.4359,0.43627441,-0.0858198398572152
2025-09-23T15:22:59Z,0.43620829,0.43645899,-0.05743953171866156
2025-09-23T15:23:59Z,0.43771309,0.4378336,-0.02752415529552188
2025-09-23T15:24:59Z,0.439,0.43898687,0.0029909778395120767
2025-09-23T15:25:59Z,0.4389,0.4388641,0.008180208861929827
2025-09-23T15:26:59Z,0.43976287,0.43959297,0.03864938968427545
2025-09-23T15:27:59Z,0.4393,0.4392925,0.0017072907003923277
2025-09-23T15:28:59Z,0.43971041,0.43972062,-0.0023219288647458036
2025-09-23T15:29:59Z,0.43913703,0.43941112,-0.06237666447768131
2025-09-23T15:30:59Z,0.43936689,0.43948487,-0.02684506522374619
2025-09-23T15:31:59Z,0.4386,0.43898973,-0.08877884227497246
2025-09-23T15:32:59Z,0.43832731,0.43871076,-0.08740382843583916
2025-09-23T15:33:59Z,0.4384,0.43864897,-0.05675836877037099
2025-09-23T15:34:59Z,0.43884774,0.43905884,-0.048080116095605696
2025-09-23T15:35:59Z,0.4394,0.43954295,-0.03252241902639286
2025-09-23T15:36:59Z,0.43920075,0.43944974,-0.056659494212008
2025-09-23T15:37:59Z,0.4395,0.43962371,-0.02813997452503214
2025-09-23T15:38:59Z,0.43979919,0.43986966,-0.01602065484579418
2025-09-23T15:39:59Z,0.43955663,0.43977027,-0.04857990968785142
2025-09-23T15:40:59Z,0.4392,0.43931727,-0.02669369223750051
2025-09-23T15:41:59Z,0.4386,0.43884962,-0.05688053233360302
2025-09-23T15:42:59Z,0.438,0.43832466,-0.07406838574858243
2025-09-23T15:43:59Z,0.4377,0.43797343,-0.06243072781835224
2025-09-23T15:44:59Z,0.43764801,0.43790338,-0.05831651721894815
2025-09-23T15:45:59Z,0.43772088,0.43792793,-0.04727946902132185
2025-09-23T15:46:59Z,0.4379,0.43807749,-0.04051566310790955
