ts_utc,buy_qty,sell_qty,buy_quote,sell_quote,delta_quote
2025-09-22T20:40:59Z,120540.9,7023.200000000012,52166.61463,3038.570950000001,49128.043679999995
2025-09-22T20:41:59Z,201447.6,104028.6,87255.35415,45049.814710000006,42205.53943999999
2025-09-22T20:42:59Z,215429.0,21933.600000000006,93392.85204,9509.58266,83883.26938
2025-09-22T20:43:59Z,126377.2,41568.2,54779.14661,18019.318829999997,36759.82778000001
2025-09-22T20:44:59Z,155474.8,75880.30000000002,67400.11571,32900.27044000001,34499.84526999999
2025-09-22T20:45:59Z,168193.4,97104.9,72916.18254,42079.63266,30836.54987999999
2025-09-22T20:46:59Z,305206.2,64355.5,132299.80752,27898.825589999993,104400.98193000001
2025-09-22T20:47:59Z,141542.2,26212.79999999999,61310.45615,11353.547489999997,49956.90866
2025-09-22T20:48:59Z,55964.3,54844.3,24223.22962,23735.436500000003,487.7931199999948
2025-09-22T20:49:59Z,98159.1,36474.19999999998,42478.3574,15778.518779999999,26699.838620000002
2025-09-22T20:50:59Z,59338.8,88273.90000000001,25684.79032,38213.13551,-12528.34519
2025-09-22T20:51:59Z,122715.9,4113.300000000003,53130.9105,1780.8487000000023,51350.061799999996
2025-09-22T20:52:59Z,136362.3,63117.100000000006,59075.94477,27344.204889999994,31731.73988000001
2025-09-22T20:53:59Z,46530.3,31190.899999999994,20166.25189,13525.882830000002,6640.369059999997
2025-09-22T20:54:59Z,117961.6,56146.29999999999,51127.77992,24325.427150000003,26802.352769999998
2025-09-22T20:55:59Z,60003.8,280519.0,26044.83221,121778.33201000001,-95733.49980000002
2025-09-22T20:56:59Z,111008.7,29122.09999999999,48206.88501,12644.935420000002,35561.94959
2025-09-22T20:57:59Z,77057.1,77042.19999999998,33459.08902,33434.130099999995,24.958920000004582
2025-09-22T20:58:59Z,185549.0,132248.90000000002,80498.79596,57382.18767,23116.608290000004
2025-09-22T20:59:59Z,136530.1,178632.69999999998,59200.90778,77441.76681999999,-18240.85903999999
2025-09-22T21:00:59Z,55931.7,56804.0,24260.63082,24638.83722,-378.20640000000276
2025-09-22T21:01:59Z,43240.3,124827.90000000001,18734.56062,54070.978749999995,-35336.41812999999
2025-09-22T21:02:59Z,137697.5,88259.6,59613.69598,38205.40936,21408.28662
2025-09-22T21:03:59Z,82661.4,60900.20000000001,35836.45055,26398.09222,9438.358330000003
2025-09-22T21:04:59Z,138944.9,62750.5,60281.33169,27218.97937000001,33062.35231999999
2025-09-22T21:05:59Z,105945.4,17618.5,45991.68628,7648.536899999999,38343.14938
2025-09-22T21:06:59Z,60159.3,115702.99999999999,26092.35387,50190.11464000001,-24097.760770000008
2025-09-22T21:07:59Z,119203.8,101217.3,51686.0578,43889.96074,7796.09706
2025-09-22T21:08:59Z,155329.3,69208.5,67362.71941,30009.60484,37353.114570000005
2025-09-22T21:09:59Z,12318.5,29442.699999999997,5340.83148,12762.22843,-7421.396949999999
2025-09-22T21:10:59Z,58326.5,42088.100000000006,25279.00657,18243.181199999995,7035.825370000006
2025-09-22T21:11:59Z,60923.9,29165.799999999996,26398.9301,12632.45092,13766.479180000002
2025-09-22T21:12:59Z,86934.0,21525.899999999994,37644.56815,9319.960780000001,28324.607369999998
2025-09-22T21:13:59Z,222897.1,51764.30000000002,96518.19753,22412.436690000002,74105.76084
2025-09-22T21:14:59Z,123284.7,194942.0,53325.81166,84316.85,-30991.038340000006
2025-09-22T21:15:59Z,53015.3,60355.5,22960.14341,26143.61478,-3183.4713699999993
2025-09-22T21:16:59Z,297527.0,28900.099999999977,129159.06984,12538.282690000007,116620.78714999999
2025-09-22T21:17:59Z,158718.7,65743.09999999998,68967.55087,28566.882549999995,40400.66832000001
2025-09-22T21:18:59Z,285454.6,113044.40000000002,124049.69688,49125.525389999995,74924.17149000001
2025-09-22T21:19:59Z,34625.8,5138.199999999997,15048.73847,2232.979510000001,12815.75896
2025-09-22T21:20:59Z,752717.0,150956.80000000005,327450.13001,65677.07626,261773.05375000002
2025-09-22T21:21:59Z,104295.2,123559.59999999999,45417.5845,53807.063819999996,-8389.479319999999
2025-09-22T21:22:59Z,152233.6,79316.19999999998,66242.358,34512.83630000001,31729.521699999983
2025-09-22T21:23:59Z,312967.2,58789.09999999998,136364.42675,25608.39366999999,110756.03308000002
2025-09-22T21:24:59Z,199936.9,123597.00000000003,87148.5324,53876.10044000001,33272.43195999999
2025-09-22T21:25:59Z,249126.4,78856.30000000002,108586.07529,34366.92362,74219.15166999999
2025-09-22T21:26:59Z,307168.4,212529.69999999995,133821.36537,92544.93083,41276.43454000002
2025-09-22T21:27:59Z,138467.7,182558.8,60392.62228,79628.47699999998,-19235.85471999998
2025-09-22T21:28:59Z,73624.2,28495.5,32101.48567,12421.744869999999,19679.7408
2025-09-22T21:29:59Z,98239.1,80523.29999999999,42827.19662,35096.31453999999,7730.88208000001
2025-09-22T21:30:59Z,114262.4,131453.80000000002,49822.62026,57317.14291999999,-7494.522659999988
2025-09-22T21:31:59Z,226317.2,32432.199999999983,98599.29402,14130.65797,84468.63605
2025-09-22T21:32:59Z,333051.2,71255.09999999998,145147.35742,31054.41756,114092.93985999998
2025-09-22T21:33:59Z,49794.3,74118.4,21709.1617,32307.71612,-10598.55442
2025-09-22T21:34:59Z,106858.3,11103.199999999997,46596.8156,4843.090250000001,41753.72535
2025-09-22T21:35:59Z,93394.7,31576.199999999997,40751.22069,13773.913659999998,26977.307030000004
2025-09-22T21:36:59Z,133865.4,31165.100000000006,58446.13501,13604.950389999998,44841.18462
2025-09-22T21:37:59Z,57068.9,30819.299999999996,24935.32885,13464.426770000002,11470.90208
2025-09-22T21:38:59Z,223630.6,290049.19999999995,97805.78317,126856.90249,-29051.119319999998
2025-09-22T21:39:59Z,34659.7,53213.90000000001,15146.68831,23255.472740000005,-8108.784430000005
2025-09-22T21:40:59Z,187591.7,195567.2,81869.90659,85363.49381000001,-3493.587220000016
2025-09-22T21:41:59Z,70243.0,65709.1,30642.41718,28665.044579999998,1977.3726000000024
2025-09-22T21:42:59Z,35806.8,2068.899999999994,15619.6771,902.3020199999992,14717.375080000002
2025-09-22T21:43:59Z,27661.8,23862.500000000004,12072.0222,10411.220710000001,1660.801489999998
2025-09-22T21:44:59Z,4650.2,61395.40000000001,2029.30982,26787.70967,-24758.39985
2025-09-22T21:45:59Z,36302.5,4894.300000000003,15841.37184,2135.2552399999986,13706.116600000001
2025-09-22T21:46:59Z,36856.2,13408.5,16085.05107,5851.809650000001,10233.241419999998
2025-09-22T21:47:59Z,14653.2,94879.6,6391.10489,41388.61868,-34997.51379
2025-09-22T21:48:59Z,27448.7,2597.399999999998,11965.35207,1132.0356999999985,10833.316370000002
2025-09-22T21:49:59Z,18232.9,20426.0,7945.75849,8901.113430000001,-955.3549400000011
2025-09-22T21:50:59Z,52364.2,3507.9000000000015,22824.93938,1528.2887100000007,21296.65067
2025-09-22T21:51:59Z,134278.0,66136.6,58609.11122,28857.132730000005,29751.978489999994
2025-09-22T21:52:59Z,8110.1,1146.2999999999993,3538.61467,500.1099899999999,3038.50468
2025-09-22T21:53:59Z,6429.8,6998.900000000001,2806.04407,3053.90449,-247.86041999999998
2025-09-22T21:54:59Z,3902.1,152332.9,1703.26209,66475.75555,-64772.493460000005
2025-09-22T21:55:59Z,37021.3,3334.0,16154.2556,1454.9339099999997,14699.32169
2025-09-22T21:56:59Z,37362.9,15053.400000000001,16314.28057,6569.9182299999975,9744.362340000003
2025-09-22T21:57:59Z,26862.2,49225.600000000006,11735.69238,21502.41358,-9766.7212
2025-09-22T21:58:59Z,580.7,2866.6000000000004,253.64976,1251.84422,-998.1944599999999
2025-09-22T21:59:59Z,90216.3,49894.09999999999,39392.19252,21786.1025,17606.090019999996
2025-09-22T22:00:59Z,79267.7,191734.8,34590.75121,83664.04116,-49073.28994999999
2025-09-22T22:01:59Z,106170.2,161895.89999999997,46259.38343,70542.84982,-24283.46639
2025-09-22T22:02:59Z,84670.6,68973.5,36915.4737,30094.12036,6821.3533400000015
2025-09-22T22:03:59Z,272929.9,259434.0,119017.16316,113142.294,5874.869160000002
2025-09-22T22:04:59Z,43827.0,89202.20000000001,19102.21401,38879.68463,-19777.470620000004
2025-09-22T22:05:59Z,117139.6,12427.899999999994,51070.50694,5417.799749999998,45652.70719
2025-09-22T22:06:59Z,55643.0,49032.600000000006,24263.29505,21384.003360000002,2879.291689999998
2025-09-22T22:07:59Z,25932.3,109565.49999999999,11305.32527,47758.48263,-36453.15736
2025-09-22T22:08:59Z,89532.1,13539.0,39019.27623,5899.710869999995,33119.56536000001
2025-09-22T22:09:59Z,59844.5,26627.199999999997,26085.10387,11608.415849999998,14476.688020000001
2025-09-22T22:10:59Z,7064.3,78313.3,3078.20394,34104.06609,-31025.86215
2025-09-22T22:11:59Z,36575.0,20327.9,15931.1427,8852.505280000001,7078.637419999999
2025-09-22T22:12:59Z,68024.5,113627.20000000001,29656.35031,49592.30805,-19935.957739999998
2025-09-22T22:13:59Z,11611.6,5433.699999999999,5064.62068,2369.6686600000003,2694.9520199999997
2025-09-22T22:14:59Z,59171.2,50138.90000000001,25795.10614,21858.518979999997,3936.5871600000028
2025-09-22T22:15:59Z,19732.6,45585.9,8599.37054,19862.98202,-11263.61148
2025-09-22T22:16:59Z,22623.5,33232.7,9863.79074,14488.13249,-4624.34175
2025-09-22T22:17:59Z,19176.0,9969.8,8352.84496,4342.6875199999995,4010.157440000001
2025-09-22T22:18:59Z,26834.6,7908.800000000003,11694.54749,3447.050289999999,8247.497200000002
2025-09-22T22:19:59Z,7347.4,51695.4,3201.58385,22518.20775,-19316.623900000002
2025-09-22T22:20:59Z,24265.6,40181.9,10574.23217,17505.98295,-6931.750780000002
2025-09-22T22:21:59Z,126513.5,42328.0,55202.55528,18464.789950000006,36737.765329999995
2025-09-22T22:22:59Z,21622.4,71729.0,9435.57836,31296.375549999997,-21860.797189999997
2025-09-22T22:23:59Z,26740.4,7389.0999999999985,11668.55624,3224.246150000001,8444.310089999999
2025-09-22T22:24:59Z,15799.0,70366.5,6892.54119,30700.340010000004,-23807.798820000004
2025-09-22T22:25:59Z,68337.8,32159.899999999994,29835.15556,14038.2419,15796.913659999998
2025-09-22T22:26:59Z,19014.5,48513.5,8299.71555,21175.972869999998,-12876.257319999997
2025-09-22T22:27:59Z,50738.4,39889.299999999996,22149.81632,17413.502939999995,4736.313380000007
2025-09-22T22:28:59Z,25947.8,38946.5,11326.44288,16998.74461,-5672.301730000001
2025-09-22T22:29:59Z,9068.8,193141.2,3952.72895,84200.64895,-80247.92
2025-09-22T22:30:59Z,107809.2,26659.40000000001,47011.76698,11619.17108,35392.5959
2025-09-22T22:31:59Z,39633.3,73558.9,17293.5909,32094.058740000004,-14800.467840000005
2025-09-22T22:32:59Z,24883.5,194436.0,10848.63618,84743.00491,-73894.36873
2025-09-22T22:33:59Z,111477.3,33131.8,48591.42642,14438.925779999998,34152.500640000006
2025-09-22T22:34:59Z,32609.8,64471.0,14216.77578,28109.11764,-13892.34186
2025-09-22T22:35:59Z,32560.4,76450.9,14186.93448,33312.7628,-19125.828319999997
2025-09-22T22:36:59Z,70022.9,13904.0,30498.78633,6054.605169999999,24444.18116
2025-09-22T22:37:59Z,34876.9,44755.9,15199.29582,19501.282400000004,-4301.986580000004
2025-09-22T22:38:59Z,13813.4,125098.6,6015.86491,54450.305850000004,-48434.44094
2025-09-22T22:39:59Z,12471.1,2745.699999999999,5429.63475,1195.42364,4234.21111
2025-09-22T22:40:59Z,6484.4,42967.5,2823.29407,18703.68714,-15880.393070000002
2025-09-22T22:41:59Z,41550.5,11146.699999999997,18090.12684,4855.37239,13234.75445
2025-09-22T22:42:59Z,141660.6,49515.29999999999,61723.45775,21568.80119,40154.65656
2025-09-22T22:43:59Z,23235.0,35246.9,10120.7255,15360.754689999998,-5240.0291899999975
2025-09-22T22:44:59Z,8460.8,33709.2,3688.91099,14694.94685,-11006.03586
2025-09-22T22:45:59Z,45892.7,72476.2,20003.10815,31580.94253,-11577.83438
2025-09-22T22:46:59Z,47688.8,26609.899999999994,20779.71379,11593.286969999997,9186.426820000004
2025-09-22T22:47:59Z,38395.5,55217.2,16714.10977,24038.44318,-7324.333409999999
2025-09-22T22:48:59Z,9173.0,30609.0,3991.17554,13316.95981,-9325.78427
2025-09-22T22:49:59Z,63096.4,28773.299999999996,27457.44819,12518.791959999999,14938.65623
2025-09-22T22:50:59Z,3550.0,20992.1,1543.93175,9132.017380000001,-7588.085630000001
2025-09-22T22:51:59Z,80431.9,26824.70000000001,34982.4851,11668.44008,23314.045019999998
2025-09-22T22:52:59Z,17653.9,38446.299999999996,7674.65619,16714.88972,-9040.23353
2025-09-22T22:53:59Z,97345.4,44616.80000000002,42354.21262,19411.4223,22942.79032
2025-09-22T22:54:59Z,58798.6,31707.1,25594.52235,13802.365969999999,11792.15638
2025-09-22T22:55:59Z,11696.8,21880.000000000004,5093.57921,9526.50001,-4432.9208
2025-09-22T22:56:59Z,108500.2,51535.40000000001,47231.88637,22434.396459999996,24797.489910000004
2025-09-22T22:57:59Z,77962.3,9742.699999999997,33956.50085,4245.83668,29710.664169999996
2025-09-22T22:58:59Z,44286.0,25648.100000000006,19303.64263,11176.706730000002,8126.935899999997
2025-09-22T22:59:59Z,13375.4,18275.1,5827.51341,7961.149720000001,-2133.6363100000017
2025-09-22T23:00:59Z,23118.7,44591.8,10070.4861,19421.2869,-9350.800799999999
2025-09-22T23:01:59Z,55738.1,17138.6,24269.06119,7461.329679999999,16807.73151
2025-09-22T23:02:59Z,46869.9,16762.799999999996,20421.51593,7304.908149999999,13116.607780000002
2025-09-22T23:03:59Z,117605.1,44724.899999999994,51298.55696,19502.998080000005,31795.558879999997
2025-09-22T23:04:59Z,106254.9,63379.20000000001,46357.67984,27648.57759,18709.102249999996
2025-09-22T23:05:59Z,23925.4,39810.2,10436.56807,17364.62257,-6928.0545
2025-09-22T23:06:59Z,24383.2,41949.8,10636.58094,18300.15701,-7663.576069999999
2025-09-22T23:07:59Z,25885.6,119963.79999999999,11290.97074,52344.68098999999,-41053.71024999999
2025-09-22T23:08:59Z,9946.9,281731.8,4339.32679,122866.09186999999,-118526.76507999998
2025-09-22T23:09:59Z,123962.0,196824.8,54075.05739,85849.38524999999,-31774.32785999999
2025-09-22T23:10:59Z,157798.5,505121.30000000005,68747.14363,220080.03236,-151332.88873
2025-09-22T23:11:59Z,184757.4,183577.69999999998,80471.2177,79946.41187,524.8058299999975
2025-09-22T23:12:59Z,111252.6,22907.699999999983,48454.21877,9976.34732,38477.87145
2025-09-22T23:13:59Z,48254.1,48498.4,21022.29723,21124.244390000003,-101.94716000000335
2025-09-22T23:14:59Z,5659.2,17186.1,2465.73324,7486.350200000001,-5020.616960000001
2025-09-22T23:15:59Z,137291.0,31901.20000000001,59902.4446,13926.721380000003,45975.72322
2025-09-22T23:16:59Z,28046.4,91564.4,12234.64574,39948.35572,-27713.70998
2025-09-22T23:17:59Z,20471.6,24088.1,8927.79957,10504.811550000002,-1577.011980000003
2025-09-22T23:18:59Z,27872.9,65850.6,12154.64725,28714.482389999997,-16559.835139999996
2025-09-22T23:19:59Z,142762.9,15646.100000000006,62284.6697,6823.634269999995,55461.03543
2025-09-22T23:20:59Z,130825.5,54752.29999999999,57080.69825,23883.501839999997,33197.196410000004
2025-09-22T23:21:59Z,155203.3,49111.0,67752.09264,21438.586289999992,46313.50635000001
2025-09-22T23:22:59Z,15946.7,28523.3,6962.13255,12451.377470000001,-5489.244920000001
2025-09-22T23:23:59Z,2785.4,9564.300000000001,1215.62091,4174.07848,-2958.45757
2025-09-22T23:24:59Z,19676.9,14514.900000000001,8588.83863,6336.462030000001,2252.3765999999996
2025-09-22T23:25:59Z,41965.1,37080.1,18327.64213,16192.659070000002,2134.9830599999987
2025-09-22T23:26:59Z,6009.7,19398.5,2622.86909,8466.809729999999,-5843.940639999999
2025-09-22T23:27:59Z,29663.9,38483.1,12948.25056,16794.71484,-3846.46428
2025-09-22T23:28:59Z,20463.0,16323.099999999999,8926.25977,7119.006099999999,1807.2536700000019
2025-09-22T23:29:59Z,4030.0,17799.8,1757.42268,7761.70024,-6004.27756
2025-09-22T23:30:59Z,98865.7,36150.500000000015,43126.89901,15768.56117,27358.33784
2025-09-22T23:31:59Z,190439.4,32026.5,83035.07433,13963.082419999992,69071.99191000001
2025-09-22T23:32:59Z,57534.9,41377.1,25078.13518,18033.696959999997,7044.438220000004
2025-09-22T23:33:59Z,55944.8,15670.399999999994,24383.1472,6827.955860000002,17555.191339999998
2025-09-22T23:34:59Z,41643.4,36908.200000000004,18160.2882,16094.201300000004,2066.086899999995
2025-09-22T23:35:59Z,41122.7,25149.600000000006,17938.48393,10968.45461,6970.029319999998
2025-09-22T23:36:59Z,43585.3,56275.09999999999,19015.30587,24550.811530000003,-5535.5056600000025
2025-09-22T23:37:59Z,55728.2,10373.400000000009,24316.57935,4524.84951,19791.72984
2025-09-22T23:38:59Z,124328.9,16657.20000000001,54288.62621,7273.491909999997,47015.134300000005
2025-09-22T23:39:59Z,45834.7,52406.90000000001,20013.62091,22886.86336,-2873.242449999998
2025-09-22T23:40:59Z,87792.1,101187.4,38315.86267,44158.93261,-5843.069940000001
2025-09-22T23:41:59Z,186501.6,56538.79999999999,81404.0667,24674.55355000001,56729.513149999984
2025-09-22T23:42:59Z,29290.4,5025.5999999999985,12785.57153,2193.33122,10592.24031
2025-09-22T23:43:59Z,29046.2,22842.399999999998,12686.88024,9976.016389999999,2710.8638500000015
2025-09-22T23:44:59Z,50880.9,27549.9,22218.89427,12028.59776,10190.29651
2025-09-22T23:45:59Z,71260.8,96731.8,31100.69283,42217.48161,-11116.788780000003
2025-09-22T23:46:59Z,7680.0,12774.2,3350.67011,5572.0270900000005,-2221.3569800000005
2025-09-22T23:47:59Z,74742.0,11852.399999999994,32607.32534,5170.784250000001,27436.54109
2025-09-22T23:48:59Z,109999.3,64472.8,48028.72777,28153.2604,19875.46737
2025-09-22T23:49:59Z,160591.7,170631.7,70171.10981,74506.81589,-4335.706080000004
2025-09-22T23:50:59Z,66785.9,60447.40000000001,29131.03037,26359.700360000003,2771.330009999998
2025-09-22T23:51:59Z,131238.4,43366.899999999994,57223.80758,18903.47002,38320.33756
2025-09-22T23:52:59Z,49874.4,63936.299999999996,21740.46209,27871.88512,-6131.423029999998
2025-09-22T23:53:59Z,24351.8,14208.899999999998,10612.55367,6191.561510000001,4420.992159999998
2025-09-22T23:54:59Z,2616.5,47377.1,1140.396,20646.23918,-19505.84318
2025-09-22T23:55:59Z,74225.4,28352.70000000001,32333.00463,12349.572170000003,19983.432459999996
2025-09-22T23:56:59Z,63240.6,8829.200000000004,27566.98109,3849.391959999997,23717.589130000004
2025-09-22T23:57:59Z,35914.2,24810.200000000004,15658.24533,10815.344760000002,4842.900569999998
2025-09-22T23:58:59Z,54889.7,3071.100000000006,23939.55738,1340.1779300000017,22599.379449999997
2025-09-22T23:59:59Z,17450.3,34266.5,7613.45027,14949.39475,-7335.944479999999
2025-09-23T00:00:59Z,204514.6,239943.19999999998,89137.62468,104582.36872000001,-15444.74404000002
2025-09-23T00:01:59Z,226294.8,92614.70000000001,98729.41217,40401.021559999994,58328.39061
2025-09-23T00:02:59Z,144428.0,105998.79999999999,63084.85226,46297.47297,16787.379289999997
2025-09-23T00:03:59Z,91853.2,120389.8,40117.34249,52572.07435999999,-12454.731869999989
2025-09-23T00:04:59Z,24786.3,164169.2,10817.99141,71642.33713,-60824.34572
2025-09-23T00:05:59Z,39030.6,61193.700000000004,17016.65833,26676.9294,-9660.271070000003
2025-09-23T00:06:59Z,240883.8,94794.20000000001,105023.21861,41326.92732,63696.291289999994
2025-09-23T00:07:59Z,512611.9,51682.79999999993,223610.01922,22541.00133,201069.01789
2025-09-23T00:08:59Z,66544.3,131790.5,29008.00764,57454.96207000001,-28446.95443000001
2025-09-23T00:09:59Z,84723.9,53821.70000000001,36944.80675,23468.4917,13476.315050000005
2025-09-23T00:10:59Z,145142.8,52789.5,63272.23633,23007.99862,40264.23771
2025-09-23T00:11:59Z,44997.9,85542.5,19611.72533,37285.11215,-17673.38682
2025-09-23T00:12:59Z,147256.1,44717.0,64196.3097,19490.85566,44705.45404
2025-09-23T00:13:59Z,147929.8,219306.90000000002,64575.45914,95706.51019,-31131.051050000002
2025-09-23T00:14:59Z,198008.7,17989.599999999977,86481.08308,7858.987699999998,78622.09538
2025-09-23T00:15:59Z,459692.9,292236.9,201123.72864,127944.66574000003,73179.06289999996
2025-09-23T00:16:59Z,277552.4,190119.19999999995,121563.27658,83257.05591999998,38306.22066000002
2025-09-23T00:17:59Z,149384.7,139875.59999999998,65330.41358,61162.209389999996,4168.204190000004
2025-09-23T00:18:59Z,40939.2,58653.5,17919.40682,25671.92812,-7752.5213
2025-09-23T00:19:59Z,46601.6,32715.799999999996,20400.04162,14321.50573,6078.535889999999
2025-09-23T00:20:59Z,35934.6,59416.1,15731.99103,26000.88906,-10268.898030000002
2025-09-23T00:21:59Z,187760.9,229058.80000000002,82077.2425,100135.94004000002,-18058.697540000023
2025-09-23T00:22:59Z,149679.7,40556.0,65430.04617,17728.214399999997,47701.831770000004
2025-09-23T00:23:59Z,30778.1,37286.700000000004,13451.38292,16292.23287,-2840.84995
2025-09-23T00:24:59Z,72924.3,31396.5,31874.34065,13722.682240000002,18151.658409999996
2025-09-23T00:25:59Z,70008.3,18410.199999999997,30601.46319,8046.564739999998,22554.89845
2025-09-23T00:26:59Z,100273.8,85704.90000000001,43851.95573,37479.492549999995,6372.463180000006
2025-09-23T00:27:59Z,43692.9,21510.6,19116.81007,9410.33827,9706.4718
2025-09-23T00:28:59Z,15921.7,39091.7,6960.68332,17088.8959,-10128.21258
2025-09-23T00:29:59Z,28617.8,15577.3,12510.23593,6810.216480000001,5700.01945
2025-09-23T00:30:59Z,200852.2,33069.09999999998,87858.03079,14466.244030000002,73391.78676
2025-09-23T00:31:59Z,31562.5,73889.0,13794.80915,32313.097840000002,-18518.28869
2025-09-23T00:32:59Z,48693.7,72972.2,21263.32122,31863.177809999997,-10599.856589999996
2025-09-23T00:33:59Z,77179.0,63309.70000000001,33694.19982,27639.8332,6054.366620000001
2025-09-23T00:34:59Z,54796.4,256812.1,23911.39457,112087.36965000001,-88175.97508
2025-09-23T00:35:59Z,43930.0,82629.4,19166.95308,36046.08786,-16879.13478
2025-09-23T00:36:59Z,18214.0,137610.4,7936.26258,59982.992229999996,-52046.729649999994
2025-09-23T00:37:59Z,47615.7,101451.40000000001,20752.87715,44213.82419,-23460.94704
2025-09-23T00:38:59Z,16850.2,21149.3,7340.79817,9213.11973,-1872.3215600000003
2025-09-23T00:39:59Z,143747.4,62822.70000000001,62582.26575,27356.603599999995,35225.662150000004
2025-09-23T00:40:59Z,170267.8,129623.90000000002,74100.28294,56405.49106999999,17694.791870000015
2025-09-23T00:41:59Z,83300.8,284878.2,36219.69949,123906.17158,-87686.47209
2025-09-23T00:42:59Z,35872.9,117344.20000000001,15587.76349,50984.76324,-35396.99975
2025-09-23T00:43:59Z,15342.2,50406.40000000001,6663.44008,21890.16076,-15226.720679999999
2025-09-23T00:44:59Z,75206.2,77666.3,32652.15221,33718.853489999994,-1066.7012799999939
2025-09-23T00:45:59Z,134393.2,339955.89999999997,58291.85429,147441.64915,-89149.79486000001
2025-09-23T00:46:59Z,135051.4,165439.80000000002,58621.28975,71819.7039,-13198.41414999999
2025-09-23T00:47:59Z,143250.9,100044.0,62235.61042,43451.54103000001,18784.06938999999
2025-09-23T00:48:59Z,25225.7,82195.3,10945.86323,35678.74134,-24732.878109999998
2025-09-23T00:49:59Z,243636.1,50868.19999999998,105711.60788,22073.15634,83638.45154
2025-09-23T00:50:59Z,22991.9,34900.6,9979.93906,15148.458729999998,-5168.519669999998
2025-09-23T00:51:59Z,13587.4,40645.6,5895.8151,17634.63639,-11738.82129
2025-09-23T00:52:59Z,69701.3,26765.199999999997,30246.50339,11612.250960000001,18634.25243
2025-09-23T00:53:59Z,57048.4,102298.6,24741.13506,44356.34053,-19615.20547
2025-09-23T00:54:59Z,134049.4,292005.1,58087.21185,126540.67653,-68453.46468
2025-09-23T00:55:59Z,40729.3,85372.3,17655.00296,36997.383409999995,-19342.380449999993
2025-09-23T00:56:59Z,92028.0,83498.29999999999,39865.57729,36168.07586,3697.501430000004
2025-09-23T00:57:59Z,36508.1,42605.700000000004,15821.88624,18462.52801,-2640.641770000002
2025-09-23T00:58:59Z,24162.0,50238.600000000006,10471.82722,21772.83872,-11301.0115
2025-09-23T00:59:59Z,27035.2,89931.90000000001,11711.80402,38955.396689999994,-27243.592669999995
2025-09-23T01:00:59Z,109812.7,66124.8,47566.2134,28642.658900000002,18923.5545
2025-09-23T01:01:59Z,21496.8,123595.49999999999,9301.64717,53502.90461,-44201.25744
2025-09-23T01:02:59Z,35463.3,170147.7,15339.42013,73561.0093,-58221.58917000001
2025-09-23T01:03:59Z,151540.5,233145.90000000002,65491.95276,100782.7025,-35290.74974
2025-09-23T01:04:59Z,53630.7,143822.09999999998,23161.76758,62127.227549999996,-38965.459969999996
2025-09-23T01:05:59Z,88382.9,187511.30000000002,38184.22625,80995.72409,-42811.49784
2025-09-23T01:06:59Z,7430.7,198666.9,3207.58698,85738.75077000001,-82531.16379000002
2025-09-23T01:07:59Z,85394.8,218004.5,36808.81869,93980.6407,-57171.82201
2025-09-23T01:08:59Z,46816.3,269327.9,20161.78987,116014.27276999998,-95852.48289999997
2025-09-23T01:09:59Z,483547.0,298119.4,208274.8162,128368.98783,79905.82837
2025-09-23T01:10:59Z,84331.9,315226.69999999995,36301.6593,135675.97663,-99374.31732999999
2025-09-23T01:11:59Z,396199.6,427354.70000000007,170309.98177,183739.04116999998,-13429.05939999997
2025-09-23T01:12:59Z,130249.6,336265.19999999995,55954.14952,144507.71951999998,-88553.56999999998
2025-09-23T01:13:59Z,154558.0,346916.8,66383.64294,149047.20870999998,-82663.56576999997
2025-09-23T01:14:59Z,395115.7,232963.60000000003,169869.89813,100162.12599000003,69707.77213999996
2025-09-23T01:15:59Z,124139.8,127217.99999999999,53402.54727,54709.16354999999,-1306.6162799999875
2025-09-23T01:16:59Z,278959.0,177584.09999999998,120118.21683,76458.71454999999,43659.502280000015
2025-09-23T01:17:59Z,165403.7,101844.09999999998,71368.19158,43895.69103,27472.500549999997
2025-09-23T01:18:59Z,283913.2,175378.2,122761.37234,75880.11408999999,46881.25825000001
2025-09-23T01:19:59Z,135819.6,101168.79999999999,58724.00842,43738.62047000001,14985.38794999999
2025-09-23T01:20:59Z,166603.3,38197.40000000002,72019.52567,16509.387669999996,55510.138000000006
2025-09-23T01:21:59Z,184274.1,78929.4,79722.18767,34156.201140000005,45565.986529999995
2025-09-23T01:22:59Z,108864.6,81376.4,47125.95195,35225.68454,11900.26741
2025-09-23T01:23:59Z,79614.3,177528.09999999998,34415.24527,76750.3551,-42335.10983
2025-09-23T01:24:59Z,132843.9,63967.20000000001,57463.79655,27670.489199999996,29793.307350000003
2025-09-23T01:25:59Z,211296.1,102471.4,91485.24714,44384.57430999998,47100.672830000025
2025-09-23T01:26:59Z,87300.2,73672.00000000001,37777.04548,31883.705220000003,5893.340259999997
2025-09-23T01:27:59Z,767913.7,116800.6000000001,332517.56829,50567.76668999996,281949.80160000006
2025-09-23T01:28:59Z,79302.5,82819.20000000001,34331.72439,35851.283769999995,-1519.5593799999915
2025-09-23T01:29:59Z,44509.1,30103.000000000007,19267.48524,13031.554779999999,6235.930460000003
2025-09-23T01:30:59Z,79755.4,256979.1,34513.37656,111203.93083999999,-76690.55427999998
2025-09-23T01:31:59Z,90348.1,37109.29999999999,39095.14821,16056.5717,23038.57651
